date,portfolio_return,risk_free_rate,RET_SPY,excess_return,cumulative_return
2021-11-29,1.5097629961562553,-7.9365079365079305,-2.230316973415125,9.446270932664186,1.0828372558132635
2021-11-30,-2.3598327792488516,-12.06896551724139,1.2266596945334163,9.709132737992539,1.0572841073046635
2021-12-01,-2.957236673773694,7.843137254901977,-1.9457597933706494,-10.800373928675672,1.0260177139374693
2021-12-02,1.4042573988319438,1.81818181818183,-1.1107208710158911,-0.4139244193498861,1.0404256435987627
2021-12-03,-2.738255693082713,-17.85714285714286,1.531631520532728,15.118887164060148,1.011936129180627
2021-12-06,1.353934074162644,21.739130434782613,-0.8701355487538143,-20.385196360619968,1.025637077242366
2021-12-07,3.25306748177252,-7.142857142857151,1.1843324070398342,10.395924624629671,1.0590017434831396
2021-12-08,1.985006357260346,30.769230769230795,2.0684844918154255,-28.78422441197045,1.080022995414778
2021-12-09,-1.847842212785203,-14.705882352941181,0.2647988383018829,12.858040140155978,1.0600658745977165
2021-12-10,0.43246431001239793,3.44827586206895,-0.6751576077696275,-3.0158115520565523,1.0646502811679726
2021-12-13,-1.9170226847659708,0.0,0.9413530610056897,-1.9170226847659708,1.0442406937645579
2021-12-14,-1.5390498526666279,-6.666666666666665,-0.8858393168203249,5.127616814000037,1.0281693089056894
2021-12-15,2.778341959031705,-5.35714285714286,-0.6879996570718139,8.135484816174564,1.0567353682249023
2021-12-16,-1.922583198994979,-3.7735849056603765,1.5625,1.8510017066653974,1.0364187515775727
2021-12-17,-0.20831480665411742,-9.80392156862745,-0.8818529536761655,9.595606761973333,1.0342597378590968
2021-12-20,-1.7034717530350922,10.869565217391306,-1.410654946939649,-12.573036970426399,1.0166414153716523
2021-12-21,3.8025306735147177,-7.843137254901956,-1.0633439885184948,11.645667928416675,1.0552995170308137
2021-12-22,1.0512420657763122,51.06382978723403,1.77590223746098,-50.01258772145771,1.0663932694737759
2021-12-23,0.9154283415532349,-1.4084507042253391,0.9998704271584558,2.323879045778574,1.076155335694955
2021-12-27,1.3512495556046782,14.28571428571428,0.6222070174688454,-12.934464730109601,1.0906968798861492
2021-12-28,-0.7159028903634721,-11.250000000000005,1.4152146196344972,10.534097109636534,1.08288854939794
2021-12-29,0.07814382099860273,-21.126760563380277,-0.08171646482001416,21.204904384378878,1.083734759887596
2021-12-30,0.730247126430042,-14.285714285714288,0.12791746178204555,15.01596141214433,1.0916487018297987
2021-12-31,-0.6179989261987662,-6.25,-0.2764513696908777,5.632001073801234,1.0849023245746277
2022-01-03,0.31871490125329904,11.111111111111116,-0.2520161290322731,-10.792396209857817,1.0883600699470906
2022-01-04,-0.7285253234752429,36.00000000000001,0.5789961259895504,-36.72852532347525,1.0804310912269333
2022-01-05,-3.2822027221694263,33.823529411764696,-0.03349312344308464,-37.105732133934126,1.044969152539518
2022-01-06,-0.20376053660292912,1.098901098901095,-1.9202177782431162,-1.3026616355040241,1.0428399177869683
2022-01-07,-2.0489630123047853,9.782608695652172,-0.09394081728510972,-11.831571707956957,1.0214725135939637
2022-01-10,0.3798555596251205,-0.990099009900991,-0.3953498311749404,1.3699545695261115,1.0253526337268928
2022-01-11,2.2702828170692975,1.0000000000000009,-0.1244394859361897,1.2702828170692966,1.048631038384762
2022-01-12,0.20576633564825728,17.821782178217816,0.9108289832656657,-17.61601584256956,1.0507887680469166
2022-01-13,-3.190169145553909,0.8403361344537785,0.2703565726450252,-4.030505280007688,1.0172668289837379
2022-01-14,1.262823016017383,1.6666666666666605,-1.3778608127043457,-0.4038436506492775,1.0301131086344548
2022-01-18,-3.6027401271103954,-1.5748031496062964,0.04090155641187643,-2.027936977504099,0.993000810315057
2022-01-19,-1.1115772973584317,39.99999999999999,-1.7709588569461254,-41.11157729735842,0.9819628387450096
2022-01-20,-1.137108470138652,1.1428571428571344,-1.038357904882914,-2.2799656129957864,0.9707968561320262
2022-01-21,-4.162291287666502,-1.1299435028248594,-1.1068068622025473,-3.0323477848416425,0.9303894631683026
2022-01-24,1.9652148025547285,1.1428571428571344,-1.9630665920537194,0.8223576596975941,0.9486736146198956
2022-01-25,-2.2326382697931804,-1.1299435028248594,0.4246769258870131,-1.102694766968321,0.9274931644444615
2022-01-26,-0.2326087024145633,8.571428571428585,-1.2208985085485513,-8.804037273843148,0.9253357346296635
2022-01-27,-2.153868249690179,2.6315789473684292,-0.2508803829953776,-4.785447197058608,0.9054052220384378
2022-01-28,2.44867409407659,4.10256410256411,-0.4937929761410275,-1.65389000848752,0.9275756451569096
2022-01-31,4.171986687367694,-2.463054187192115,2.483535850106655,6.6350408745598095,0.9662739775881208
2022-02-01,1.097720349945161,14.141414141414144,1.8011087227062017,-13.043693791468982,0.9768809636763301
2022-02-02,0.4768695234285487,-11.504424778761058,0.6756906936942864,11.981294302189607,0.9815394112722777
2022-02-03,-3.5496963843369116,-1.0000000000000009,0.9714096478640188,-2.5496963843369107,0.9466977422795039
2022-02-04,2.828443623649981,3.535353535353525,-2.35049743085165,-0.7069099117035438,0.9734745542062468
2022-02-07,0.005809548252688295,13.658536585365866,0.4702194357366629,-13.652727037113177,0.9735311086802011
2022-02-08,1.8450327273439364,-3.0042918454935674,-0.3209271227991972,4.849324572837504,0.9914930762462251
2022-02-09,2.982067765494234,19.469026548672574,0.8227876402987055,-16.486958783178338,1.0210600716700708
2022-02-10,-2.2058687834229174,3.333333333333344,1.4636093493591185,-5.539202116756261,0.9985368262891051
2022-02-11,-5.435580077531033,46.23655913978493,-1.7965642348210076,-51.672139217315966,0.9442605574925239
2022-02-14,-0.07484950826902725,-11.029411764705877,-1.9718686014421838,10.95456225643685,0.9435537831084624
2022-02-15,4.044268498051195,12.947658402203842,-0.3269309358398087,-8.903389904152647,0.9817136315208882
2022-02-16,-0.9672077007860378,0.4878048780487809,1.612682793494602,-1.4550125788348187,0.972218421677152
2022-02-17,-3.550646618389497,-4.61165048543688,0.112082492714638,1.0610038670473831,0.9376983811645124
2022-02-18,-1.3962089520348533,-7.124681933842247,-2.1361397223466194,5.728472981807394,0.9246061524236077
2022-02-22,-0.6974153010194105,-1.4285714285714346,-0.6475083512561208,0.7311561275520241,0.9181578076424386
2022-02-23,-1.6657069518376244,2.0289855072463725,-1.0731639914331126,-3.694692459083997,0.9028639892116986
2022-02-24,5.173014087295757,0.8522727272727293,-1.7738668901459587,4.320741360023027,0.9495692705627402
2022-02-25,2.565195048229395,-9.859154929577462,1.5049176442706536,12.424349977806857,0.9739275744707235
2022-02-28,0.8877534625622281,0.0,2.2063973850104945,0.8877534625622281,0.9825736502359357
2022-03-01,-1.7550450116655187,113.12500000000001,-0.2558537978298081,-114.88004501166553,0.96532904040153
2022-03-02,1.000108713612386,-52.34604105571847,-1.5230286512607827,53.34614976933086,0.9749833802496165
2022-03-03,-2.077988628250965,2.4615384615384706,1.8396204474626643,-4.539527089789436,0.9547233364806926
2022-03-04,-2.5333360239458975,4.504504504504481,-0.49784192377081427,-7.037840528450378,0.930536986268609
2022-03-07,-4.808662557110936,-6.034482758620674,-0.8124670078721974,1.2258202015097384,0.8857906026298419
2022-03-08,1.3125392232586386,0.0,-2.9479140153180428,1.3125392232586386,0.8974169517252977
2022-03-09,3.8392707818813765,11.620795107033622,-0.758171804591945,-7.781524325152246,0.9318712185445375
2022-03-10,-0.9652825119654076,4.383561643835621,2.6810810810810937,-5.348844155801029,0.9228760286378881
2022-03-11,-2.5121622201496545,0.5249343832020914,-0.45155705294681603,-3.037096603351746,0.8996918857076296
2022-03-14,-1.9508481992341458,0.7832898172323688,-1.271505123625083,-2.7341380164665146,0.8821402627566466
2022-03-15,3.2416803212525154,19.68911917098446,-0.7308305758564004,-16.44743884973194,0.910736430060274
2022-03-16,5.101842875422559,-0.6493506493506551,2.1990407673860846,5.751193524773214,0.957200771731182
2022-03-17,1.914715255919083,-4.357298474945537,2.2174249712556104,6.27201373086462,0.9755284409372942
2022-03-18,1.5932617124419637,-9.339407744874705,1.2510903998898204,10.932669457316669,0.9910711620807301
2022-03-21,-1.067847247393245,2.01005025125629,0.7821887682227358,-3.077897498649535,0.9804880359567427
2022-03-22,1.74024249480565,19.458128078817726,-0.029245028345181723,-17.717885584012077,0.9975509054149472
2022-03-23,-2.1919629603021047,2.0618556701030855,1.170143342559471,-4.25381863040519,0.9756849590580933
2022-03-24,2.2496345773200175,-2.626262626262632,-1.287840032029175,4.8758972035826496,0.9976343052627747
2022-03-25,-0.49621754331948376,4.7717842323651505,1.5074357818837258,-5.268001775684635,0.9926838688218874
2022-03-28,1.5040230879050938,5.940594059405946,0.48835712224466477,-4.436570971500852,1.0076140633988782
2022-03-29,2.3713177283336306,1.495327102803734,0.7113035410545976,0.8759906255298966,1.0315077943174387
2022-03-30,-2.1224096197973563,1.8416206261510082,1.2370862670263882,-3.9640302459483645,1.0096149736618858
2022-03-31,-1.802425184924748,-2.712477396021706,-0.6174845628859282,0.910052211096958,0.9914174191058326
2022-04-01,0.3882520296891965,-4.832713754646845,-1.5391323304992377,5.220965784336041,0.9952666173582032
2022-04-04,2.8412295176471423,0.5859375,0.28341156673457046,2.2552920176471423,1.0235444262698727
2022-04-05,-2.2815569149422337,9.514563106796103,0.8566634284200347,-11.796120021738338,1.0001916776348068
2022-04-06,-2.649912039745944,15.248226950354615,-1.2631348511383589,-17.89813899010056,0.9736874779486251
2022-04-07,0.10846703545776126,1.2307692307692353,-0.9999334855774533,-1.122302195311474,0.9747436078905795
2022-04-08,-1.6746442364786787,2.2796352583586588,0.5038968019349666,-3.9542794948373374,0.9584201202405955
2022-04-11,-1.3652337585571925,0.7429420505200568,-0.26739755331238735,-2.1081758090772493,0.9453354452102665
2022-04-12,-0.9576000143043987,1.7699115044247593,-1.709229841142168,-2.727511518729158,0.9362829128517085
2022-04-13,2.0425276197693902,8.26086956521741,-0.37052191307510585,-6.21834194544802,0.955406749945886
2022-04-14,-2.4284897368170952,0.2677376171352108,1.1453603778320165,-2.696227353952306,0.9322047950785924
2022-04-18,-0.3580759694081111,2.2666666666666613,-1.245178317655815,-2.6247426360747723,0.9288667937217459
2022-04-19,2.7592905964585253,0.0,0.04111560337147768,2.7592905964585253,0.9544969278145358
2022-04-20,-1.1445061922438406,-0.6518904823989535,1.6142658172934257,-0.4926157098448871,0.9435726513709212
2022-04-21,-3.4343657042923468,7.611548556430447,-0.07415063814489864,-11.045914260722792,0.9111669158371564
2022-04-22,-3.1993906736785096,-0.6097560975609762,-1.495356524476621,-2.5896345761175334,0.8820151265102182
2022-04-25,2.108525948689844,0.0,-2.7439163584896953,2.108525948689844,0.9006126443240556
2022-04-26,-4.710956018870126,-0.6134969325153228,0.5797577692235434,-4.097459086354803,0.8581851787495661
2022-04-27,-0.8871875998208445,0.6172839506172645,-2.8960817717206044,-1.504471550438109,0.8505714662601996
2022-04-28,5.560638881892146,2.0858895705521574,0.28118240807497585,3.4747493113399885,0.8978686739313445
2022-04-29,-4.149114600317756,-2.043269230769229,2.525942435353623,-2.1058453695485273,0.8606150736895797
2022-05-02,2.79363792588043,-0.8588957055214563,-3.695565788550992,3.6525336314018864,0.8846575427840156
2022-05-03,0.2588605015175686,3.3415841584158334,0.6019417475728206,-3.0827236568982648,0.8869475717359794
2022-05-04,3.0341016447771643,-4.431137724550894,0.4584057131827856,7.465239369328058,0.9138584625983318
2022-05-05,-5.663505332510648,12.406015037593978,3.0452951630721925,-18.069520370104627,0.8621020398374755
2022-05-06,-3.0416014157642746,-0.7803790412486022,-3.5542814524775035,-2.2612223745156723,0.8358803319884461
2022-05-09,-6.516397598124213,-5.842696629213484,-0.5968922935646881,-0.6737009689107287,0.7814110461115583
2022-05-10,0.5903805074516097,-0.9546539379474916,-3.2017309281859196,1.5450344453991014,0.7860243446108747
2022-05-11,-4.162060435296086,9.277108433734949,0.23105708616921738,-13.439168869031034,0.75330953635203
2022-05-12,0.2152867730508317,-1.3230429988974612,-1.5886140970708285,1.538329771948293,0.7549313121439265
2022-05-13,6.069339004114482,4.134078212290504,-0.10439210693826695,1.9352607918239784,0.8007506527261511
2022-05-16,-2.386790984135801,5.793991416309008,2.3907835041035996,-8.180782400444809,0.7816384083414747
2022-05-17,3.103022307577047,-3.144016227180535,-0.4057552524146302,6.247038534757582,0.8058928225169008
2022-05-18,-3.642366210080596,11.518324607329847,2.057037166637521,-15.160690817410442,0.7765392546600803
2022-05-19,1.082414627606965,-1.1267605633802802,-4.031152037617547,2.2091751909872452,0.7849446291416311
2022-05-20,-0.21825814791690856,-3.1339031339031265,-0.6124636349716828,2.915644985986218,0.7832314235318933
2022-05-23,0.3364223044550889,0.588235294117645,0.043650182303700547,-0.25181298966255605,0.7858663887361558
2022-05-24,-3.98457242866657,0.29239766081869956,1.8710058260400952,-4.276970089485269,0.7545529732844173
2022-05-25,3.1422449847481757,3.498542274052485,-0.7633780106822585,-0.3562972893043095,0.7782628762447151
2022-05-26,3.775785391611416,0.4694835680751241,0.8834953921145638,3.306301823536292,0.8076484122342978
2022-05-27,2.956806551085794,-0.46728971962617377,1.9981377557440227,3.424096270711968,0.8315290133969819
2022-05-31,-0.8868221822030273,0.283822138126788,2.4549110557351206,-1.1706443203298154,0.8241548296547235
2022-06-01,-1.4836952006531763,0.6603773584905603,-0.561094254202188,-2.1440725591437366,0.8119268840011851
2022-06-02,3.6449263877964824,6.747891283973773,-0.8088538008863554,-3.10296489617729,0.841521021245758
2022-06-03,-2.7646013218462597,0.43898156277435435,1.9043433677579993,-3.203582884620614,0.8182563199687837
2022-06-06,0.4732950441475365,3.5839160839161055,-1.6411509619300824,-3.110621039768569,0.8221290865796198
2022-06-07,1.4076792257597628,2.1097046413502074,0.30447703025284767,-0.7020254155904446,0.8337020269403297
2022-06-08,-0.31102278986388304,0.41322314049587744,0.9592267903542949,-0.7242459303597605,0.8311090236369881
2022-06-09,-2.651177222032572,3.6213991769547205,-1.087217972771437,-6.272576398987292,0.809074850512067
2022-06-10,-4.5264594517983205,0.794281175536149,-2.3782889937259966,-5.3207406273344695,0.7724524054689403
2022-06-13,-6.762550009983236,5.358550039401112,-2.899561578318055,-12.121100049384347,0.7202149252457848
2022-06-14,-0.11673333596439361,21.39117427075543,-3.796818881477682,-21.507907606719826,0.7193741943374319
2022-06-15,2.216861282725303,10.104744300677758,-0.30133333333333123,-7.887883017952456,0.7353217223296156
2022-06-16,-3.0873882004027577,-8.561835478455516,1.4256292294112962,5.474447278052757,0.7126194862394126
2022-06-17,1.988238363774525,-11.260709914320689,-3.309599156118148,13.248948278095213,0.7267880602525576
2022-06-21,2.7403113391080245,0.0,-0.21546433928814057,2.7403113391080245,0.7467043158789416
2022-06-22,0.36156440744413887,2.1144278606965106,2.517356365822976,-1.7528634532523717,0.7494041329140092
2022-06-23,2.2828513162638053,-4.872107186358088,-0.1812994907617216,7.154958502621893,0.766511915026372
2022-06-24,4.594503318586132,2.4967989756722098,0.9802612249258935,2.0977043429139224,0.8017293303996167
2022-06-27,-0.8084244100745841,3.935040599625239,3.179389514891806,-4.743465009699824,0.7952479547899387
2022-06-28,-1.6952347638251988,0.30048076923077094,-0.3819729286300255,-1.9957155330559697,0.7817666350017307
2022-06-29,-1.1327491969481698,4.014379868184537,-2.04328469595203,-5.147129065132706,0.7729111797217398
2022-06-30,-1.1799744967989207,-0.7488479262672709,-0.08143964271640769,-0.4311265705316498,0.7637910249181157
2022-07-01,0.9147801970322127,-2.9599535693557883,-0.8124309828048569,3.874733766388001,0.770778033960776
2022-07-05,1.5915653825125282,0.0,1.0576540755467212,1.5915653825125282,0.7830454703253064
2022-07-06,-0.3551817799429853,0.657108721624855,0.18885741265344258,-1.0122905015678403,0.7802642354860421
2022-07-07,3.1932919095244046,12.759643916913934,0.33773169965440886,-9.56635200738953,0.8051803501907302
2022-07-08,0.45039937411634057,0.6842105263157983,1.4977168949771746,-0.2338111521994577,0.8088068774484971
2022-07-11,-2.5122118265780133,0.2090956612650352,-0.08226432556106555,-2.7213074878430485,0.7884879354190596
2022-07-12,-0.2752469443050227,5.998956703182046,-1.1423572696632078,-6.274203647487068,0.7863176464706049
2022-07-13,-0.22512971133155357,-0.09842519685040463,-0.8848866564297508,-0.12670451448114894,0.7845474118229565
2022-07-14,-0.3309321557402765,16.699507389162594,-0.5251687104482317,-17.030439544902872,0.7819510921602063
2022-07-15,1.7120089480438536,-0.5487547488391864,-0.2428529947469782,2.26076369688304,0.7953381648273158
2022-07-18,0.06604377914035582,-0.6791171477079749,1.9105077928607272,0.7451609268483308,0.7958634362083132
2022-07-19,4.005845973731189,-0.5555555555555536,-0.8256952197959189,4.5614015292867425,0.8277444996240627
2022-07-20,3.223602396284458,6.746884400515696,2.701924335646022,-3.5232820042312376,0.8544276911490567
2022-07-21,1.212508351709304,-0.6038647342995196,0.6373161342952516,1.8163730860088236,0.864787698263556
2022-07-22,-1.9199500969197953,-1.2555690562980892,1.0183144615852457,-0.6643810406217061,0.8481842060125944
2022-07-25,0.9703348796880306,-0.5332239540607242,-0.9278066150104181,1.5035588337487549,0.8564144332075395
2022-07-26,-3.2110902613305807,1.773195876288658,0.1214913057784317,-4.984286137619239,0.8289141927461827
2022-07-27,3.919998177281867,1.5802269043760253,-1.1831028642212527,2.3397712729058417,0.8614076139930638
2022-07-28,0.7065281365292395,-3.669724770642202,2.596638440481991,4.376252907171441,0.86749370115613
2022-07-29,1.2156096751280558,-1.904761904761898,1.2542389786554864,3.120371579889954,0.8780390385185104
2022-08-01,-0.21283800830195254,0.08442380751370049,1.45787672076243,-0.29726181581565303,0.876170237716814
2022-08-02,0.5303237466042892,-1.4339940953184247,-0.29612369232263624,1.9643178419227139,0.8808167765481055
2022-08-03,2.3003709310740774,6.846384253316206,-0.6597365922535681,-4.546013322242128,0.9010788296318418
2022-08-04,0.9259602797344377,-0.40048057669201936,1.5659461843846367,1.3264408564264571,0.9094224616833286
2022-08-05,0.8397031183841119,-1.9702452754322473,-0.06755941609360994,2.8099483938163594,0.9170589104533691
2022-08-08,0.8607295824664928,2.7071369975389503,-0.16901272424366673,-1.8464074150724574,0.9249523077842862
2022-08-09,-2.2241966052423026,1.1980830670926368,-0.11609064744722009,-3.4222796723349393,0.9043795499544377
2022-08-10,3.995130158323205,3.314917127071837,-0.3971040461028031,0.6802130312513679,0.9405106901003751
2022-08-11,-0.4987927006692799,-0.8021390374331472,2.100401118269102,0.3033463367638673,0.9358194914291402
2022-08-12,2.7329422017354146,-1.8867924528301883,0.0,4.619734654565603,0.9613948972424728
2022-08-15,0.4036056089744622,-1.4913657770800781,1.692897449939279,1.8949713860545403,0.9652751409721376
2022-08-16,-0.11989104510716464,2.6294820717131633,0.41208147974713955,-2.749373116820328,0.9641178625174665
2022-08-17,-2.056919369638545,2.7173913043478266,0.19586811546892235,-4.774310673986371,0.9442867354571995
2022-08-18,0.5121860760085295,-0.6802721088435271,-0.7097975331626705,1.1924581848520566,0.9491232406338069
2022-08-19,-2.519257822467869,0.87519025875189,0.29063635298254287,-3.394448081219759,0.9252123791492792
2022-08-22,-2.2274119591630237,0.5658242172765116,-1.3438033139358208,-2.7932361764395353,0.9046040879684514
2022-08-23,0.0394288344174174,2.5881470367591803,-2.0822475955843966,-2.548718202341763,0.9049607628164296
2022-08-24,1.0981759456453797,-0.511882998171842,-0.24192572880126217,1.6100589438172217,0.9148988242312086
2022-08-25,2.2666325483287206,2.058066887173826,0.32011640596580904,0.2085656611548945,0.9356362187655101
2022-08-26,-4.515689042814707,1.008282319049325,1.4117533299489837,-5.5239713618640325,0.8933857965541101
2022-08-29,-1.861626460659929,1.8894830659536455,-3.3849014326237765,-3.7511095266135746,0.8767542901696813
2022-08-30,-1.0447737258861172,0.9097270818754223,-0.6612222743085594,-1.9545008077615393,0.8675941917054092
2022-08-31,-0.1338048855741234,1.0055478502080328,-1.097782082805554,-1.1393527357821562,0.86643330828995
2022-09-01,-0.7507546160907329,0.6179196704428458,-0.7609050500991921,-1.3686742865335786,0.8599285202326156
2022-09-02,-0.8626183868226707,0.17059024223813335,0.31378106179462684,-1.033208629060804,0.8525106187035569
2022-09-06,-0.9690484488151663,0.0,-1.054437213056858,-0.9690484488151663,0.8442493777770255
2022-09-07,2.596803587953832,1.2396694214876103,-0.37732000815827726,1.3571341664662215,0.866172875910417
2022-09-08,1.6462641565998641,2.5850340136054357,1.7964991299006972,-0.9387698570055716,0.8804323695007206
2022-09-09,2.6924774402612055,0.43103448275860773,0.6536276333651836,2.261442957502598,0.9041378124262845
2022-09-12,0.7535350896609136,0.46219874546056244,1.5535241520555632,0.2913363442003512,0.9109508081018092
2022-09-13,-5.5712811293955715,1.5773907328294536,1.0747663551401887,-7.148671862225025,0.8601991776319566
